date,away,home,first_downs_away,third_down_conversions_away,third_down_opportunities_away,fourth_down_conversions_away,fourth_down_conversion_attempts_away,passing_completions_away,passing_attempts_away,passing_yards_away,rushing_attempts_away,rushing_yards_away,total_yards_away,times_sacked_away,sack_yards_lost_away,fumbles_away,int_away,turnovers_away,team_penalties_away,penalty_yards_away,redzone_conversions_away,redzone_opportunities_away,def_st_td_away,drives_away,possession_away,first_downs_home,third_down_conversions_home,third_down_opportunities_home,fourth_down_conversions_home,fourth_down_conversion_attempts_home,passing_completions_home,passing_attempts_home,passing_yards_home,rushing_attempts_home,rushing_yards_home,total_yards_home,times_sacked_home,sack_yards_lost_home,fumbles_home,int_home,turnovers_home,team_penalties_home,penalty_yards_home,redzone_conversions_home,redzone_opportunities_home,def_st_td_home,drives_home,possession_home,score_away,score_home,game_result
2011-10-09,Jets,Patriots,14,3,11,0,0,16,26,158,25,97,255,2,8,0,0,0,8,89,2,2,0,11,26.083333333333332,26,7,14,0,0,24,33,294,35,152,446,4,27,0,1,1,6,50,3,6,0,11,33.916666666666664,21,30,1
2011-10-09,Packers,Falcons,19,9,15,0,0,26,39,369,20,57,426,4,27,1,0,1,6,55,1,4,0,10,33.18333333333333,18,5,11,0,0,18,32,156,22,95,251,1,11,0,2,2,5,44,2,2,0,10,26.816666666666666,25,14,0
2011-10-10,Bears,Lions,23,4,13,0,1,28,38,237,25,122,359,3,12,0,0,0,14,104,1,2,0,11,39.05,16,5,11,0,0,19,26,214,20,181,395,1,5,0,1,1,12,94,1,2,0,10,20.95,13,24,1
2011-10-16,Panthers,Falcons,24,8,12,1,1,21,35,229,26,139,368,1,8,0,3,3,7,85,2,5,0,8,29.433333333333334,24,7,11,0,0,14,22,159,35,166,325,1,4,0,0,0,4,57,4,5,0,9,30.566666666666666,17,31,1
2011-10-16,Colts,Bengals,18,6,12,0,0,23,34,179,23,94,273,1,9,2,1,3,2,11,2,2,0,10,26.4,17,6,14,0,0,25,32,264,31,94,358,0,0,0,0,0,11,111,2,4,2,12,33.6,17,27,1
2011-10-16,49ers,Lions,14,2,14,1,1,17,32,111,29,203,314,2,14,1,1,2,15,120,2,4,0,17,29.65,21,2,15,1,2,28,50,244,18,66,310,5,49,0,0,0,6,54,2,4,0,16,30.35,25,19,0
2011-10-16,Rams,Packers,22,3,13,1,4,29,45,306,24,118,424,3,22,0,1,1,7,45,0,3,0,12,30.683333333333334,20,4,13,1,1,18,29,309,31,90,399,1,7,0,1,1,3,16,1,2,0,11,29.316666666666666,3,24,1
2011-10-16,Bills,Giants,17,5,11,1,2,21,30,219,23,155,374,3,25,0,2,2,7,75,1,1,0,10,29.216666666666665,24,5,11,0,0,21,32,292,33,122,414,0,0,0,0,0,7,79,3,5,0,11,30.783333333333335,24,27,1
2011-10-16,Jaguars,Steelers,16,4,15,1,1,12,26,76,30,133,209,5,33,0,0,0,4,22,1,1,0,11,28.783333333333335,15,7,15,0,0,12,23,185,32,185,370,3,15,0,0,0,8,65,1,2,0,11,31.216666666666665,13,17,1
2011-10-16,Eagles,Commanders,22,6,16,1,2,18,32,230,38,192,422,2,7,0,2,2,8,60,2,5,0,12,38.13333333333333,17,1,10,1,1,17,37,245,14,42,287,2,15,0,4,4,9,75,1,3,0,11,21.866666666666667,20,13,0
2011-10-16,Browns,Raiders,18,8,16,0,1,21,45,203,21,65,268,2,12,1,0,1,5,34,2,2,0,12,25.316666666666666,18,8,16,2,3,15,24,178,40,151,329,2,9,1,0,1,5,35,1,2,1,11,34.68333333333333,17,24,1
2011-10-16,Texans,Ravens,18,6,16,0,3,21,37,200,25,93,293,4,20,0,0,0,5,15,1,1,1,12,27.8,24,3,11,0,0,20,33,289,30,113,402,2,16,1,1,2,5,25,2,4,0,12,32.2,14,29,1
2011-10-16,Cowboys,Patriots,21,4,12,0,0,27,41,300,24,77,377,2,17,1,1,2,10,77,1,3,0,11,32.81666666666667,25,8,13,0,0,27,41,270,25,101,371,3,19,2,2,4,5,35,2,4,0,10,27.183333333333334,16,20,1
2011-10-16,Saints,Buccaneers,20,5,12,0,1,29,45,383,20,70,453,0,0,1,3,4,7,53,1,4,0,13,28.55,21,4,14,0,0,23,41,303,25,117,420,0,0,0,0,0,7,64,1,1,0,12,31.45,20,26,1
2011-10-16,Vikings,Bears,15,6,15,0,2,28,42,233,17,53,286,5,43,0,0,0,5,40,1,3,0,12,29.333333333333332,22,4,11,0,0,21,31,258,28,119,377,1,9,1,0,1,3,15,2,4,1,12,30.666666666666668,10,39,1
2011-10-17,Dolphins,Jets,17,2,13,0,1,16,34,190,25,118,308,4,14,1,2,3,2,10,0,3,0,14,29.65,13,6,15,0,0,14,25,192,29,104,296,2,9,1,0,1,6,49,1,2,2,11,30.35,6,24,1
2011-10-23,Seahawks,Browns,9,2,12,0,1,12,30,69,16,68,137,4,28,1,1,2,8,68,0,1,0,12,17.066666666666666,20,12,24,0,0,20,35,159,45,139,298,4,19,0,1,1,7,48,0,2,0,13,42.93333333333333,3,6,1
2011-10-23,Falcons,Lions,22,7,17,0,0,20,35,199,31,129,328,3,19,0,2,2,11,80,2,5,0,14,34.95,13,1,12,1,2,15,32,159,20,104,263,3,24,1,0,1,10,84,0,2,0,12,25.05,23,16,0
2011-10-23,Texans,Titans,29,7,13,0,2,18,23,296,47,222,518,0,0,0,0,0,6,68,3,5,2,11,37.96666666666667,11,2,10,1,1,15,31,95,15,53,148,2,21,0,2,2,8,76,1,1,0,11,22.033333333333335,41,7,0
2011-10-23,Broncos,Dolphins,18,4,16,0,0,13,27,131,40,177,308,6,30,1,0,1,5,30,2,2,0,15,34.28333333333333,15,3,14,0,0,22,33,173,31,94,267,4,24,1,0,1,2,20,1,3,0,15,33.31666666666667,18,15,0
2011-10-23,Chargers,Jets,16,7,14,0,1,16,32,172,25,96,268,1,7,0,2,2,13,95,2,2,2,10,27.233333333333334,25,8,13,0,0,18,33,156,31,162,318,2,17,1,1,2,8,60,2,5,0,11,32.766666666666666,21,27,1
2011-10-23,Bears,Buccaneers,19,4,13,0,0,17,32,218,33,177,395,2,8,0,2,2,7,54,1,2,0,15,33.2,16,4,14,0,0,29,52,250,11,30,280,1,14,0,4,4,8,69,1,4,0,16,26.8,24,18,0
2011-10-23,Commanders,Panthers,22,5,12,0,2,22,37,261,23,92,353,3,18,2,1,3,3,26,2,3,0,11,24.5,20,5,12,0,0,18,23,232,37,175,407,4,24,0,0,0,13,105,3,5,0,11,35.5,20,33,1
2011-10-23,Chiefs,Raiders,22,7,15,0,0,15,30,161,39,139,300,0,0,0,2,2,10,98,2,3,4,12,33.61666666666667,18,4,13,0,1,15,35,167,27,155,322,1,10,0,6,6,14,120,0,2,0,13,26.383333333333333,28,0,0
2011-10-23,Steelers,Cardinals,26,6,12,0,0,26,39,354,28,91,445,2,7,0,0,0,9,69,2,3,0,11,35.78333333333333,23,3,8,1,1,18,34,257,19,73,330,2,15,0,1,1,9,74,2,2,0,9,24.216666666666665,32,20,0
2011-10-23,Rams,Cowboys,13,5,13,0,2,20,33,195,21,70,265,1,1,1,1,2,4,16,1,2,0,11,26.066666666666666,24,3,8,0,0,14,24,151,34,294,445,2,15,1,0,1,6,30,3,4,0,11,33.93333333333333,7,34,1
2011-10-23,Packers,Vikings,25,2,8,0,0,24,30,307,26,114,421,4,28,1,0,1,6,44,2,4,0,12,32.1,22,9,16,0,0,13,32,217,31,218,435,2,2,0,2,2,9,91,2,2,0,10,27.9,33,27,0
2011-10-23,Colts,Saints,11,4,11,0,0,12,22,97,23,155,252,1,5,2,1,3,7,49,1,1,0,11,21.683333333333334,36,6,8,0,0,31,35,321,38,236,557,2,4,0,0,0,1,10,7,8,2,11,38.31666666666667,7,62,1
2011-10-24,Ravens,Jaguars,11,2,12,0,0,21,38,112,12,34,146,3,25,1,1,2,10,85,1,1,0,13,23.75,13,2,16,1,1,9,20,73,42,132,205,4,20,1,0,1,6,90,0,3,0,14,36.25,7,12,1
2011-10-30,Colts,Titans,22,6,17,0,2,26,49,241,26,158,399,2,9,0,2,2,10,66,1,4,0,14,28.533333333333335,17,7,17,0,0,23,33,215,31,96,311,1,9,0,0,0,3,40,2,2,1,13,31.466666666666665,10,27,1
2011-10-30,Saints,Rams,19,8,17,1,1,30,44,227,20,56,283,6,42,0,2,2,5,32,2,2,2,13,28.616666666666667,21,5,16,2,2,20,37,140,31,183,323,4,35,1,0,1,9,64,3,3,2,13,31.383333333333333,21,31,1
2011-10-30,Dolphins,Giants,18,5,13,1,2,13,22,101,26,145,246,5,37,0,1,1,4,30,2,2,0,10,27.566666666666666,21,8,16,0,1,31,45,344,23,58,402,1,5,0,0,0,7,46,1,3,0,11,32.43333333333333,17,20,1
2011-10-30,Vikings,Panthers,22,7,14,0,0,18,28,229,33,132,361,4,7,1,0,1,4,43,3,5,0,11,32.083333333333336,21,6,12,1,1,22,35,265,27,140,405,3,25,2,0,2,6,60,1,2,0,10,27.916666666666668,24,21,0
2011-10-30,Cardinals,Ravens,17,2,11,1,1,10,21,98,30,109,207,6,55,0,1,1,12,92,2,3,1,13,30.3,30,4,11,0,0,31,51,298,26,107,405,3,38,1,1,2,11,99,3,6,0,14,29.7,27,30,1
2011-10-30,Jaguars,Texans,13,5,14,1,1,10,32,90,25,84,174,1,7,0,2,2,5,39,2,2,0,14,24.683333333333334,20,10,17,0,0,16,30,202,39,156,358,2,23,2,0,2,7,60,3,3,0,13,35.31666666666667,14,24,1
2011-10-30,Commanders,Bills,10,4,14,0,2,20,33,152,11,26,178,10,56,0,2,2,4,59,0,2,0,11,25.15,17,7,14,0,0,21,27,252,33,138,390,2,10,1,1,2,6,35,1,3,0,13,34.85,0,23,1
2011-10-30,Lions,Broncos,21,4,12,0,0,22,32,263,28,113,376,2,9,0,0,0,4,45,2,2,4,13,29.566666666666666,19,2,14,0,3,18,39,117,30,195,312,7,55,2,1,3,5,55,1,2,0,15,30.433333333333334,45,10,0
2011-10-30,Patriots,Steelers,19,3,10,0,0,24,35,170,12,43,213,3,28,0,0,0,6,37,2,2,0,9,20.633333333333333,29,10,16,0,0,36,50,329,23,98,427,5,36,0,1,1,8,50,2,5,0,10,39.36666666666667,17,25,1
2011-10-30,Browns,49ers,18,6,14,2,2,22,34,224,23,66,290,4,17,1,1,2,5,39,0,0,0,12,27.133333333333333,19,6,15,0,1,15,24,174,39,174,348,1,3,0,0,0,5,40,2,5,0,10,32.86666666666667,10,20,1
2011-10-30,Bengals,Seahawks,18,6,14,0,0,18,29,160,27,92,252,1,8,0,2,2,7,65,1,2,3,12,31.45,20,5,15,1,2,25,47,350,20,61,411,4,25,1,1,2,11,80,1,3,0,14,28.55,34,12,0
2011-10-30,Cowboys,Eagles,12,3,10,1,2,18,35,182,10,85,267,4,21,0,1,1,3,20,0,2,0,11,17.85,31,7,12,1,1,21,28,256,38,239,495,4,23,0,0,0,6,33,3,7,0,9,42.15,7,34,1
2011-10-31,Chargers,Chiefs,22,5,14,0,0,26,41,345,27,102,447,3,24,2,2,4,12,105,1,4,0,14,37.483333333333334,19,7,14,0,0,19,32,247,32,94,341,3,14,2,2,4,9,53,1,3,0,14,32.25,20,23,1
2011-11-06,Jets,Bills,24,6,11,0,0,20,28,222,39,126,348,1,8,1,1,2,9,60,3,4,0,11,37.86666666666667,14,3,11,1,3,15,31,191,22,96,287,0,0,1,2,3,6,84,1,3,0,11,22.133333333333333,27,11,0
2011-11-06,Seahawks,Cowboys,18,2,10,1,2,17,30,219,30,162,381,1,2,0,3,3,10,88,1,2,0,11,30.55,18,6,14,0,0,19,31,279,29,163,442,0,0,1,0,1,7,82,1,3,0,11,29.45,13,23,1
2011-11-06,Falcons,Colts,21,6,14,0,0,14,24,269,41,163,432,1,6,0,1,1,1,10,2,3,0,14,37.766666666666666,10,4,14,0,0,17,33,103,21,83,186,2,15,1,1,2,6,32,0,0,2,12,22.233333333333334,31,7,0
2011-11-06,Dolphins,Chiefs,17,3,10,0,0,17,23,244,24,107,351,0,0,0,0,0,7,49,2,2,0,11,25.35,20,8,20,2,6,20,39,227,34,116,343,5,26,0,0,0,8,70,0,2,0,11,34.65,31,3,0
2011-11-06,Buccaneers,Saints,18,2,12,1,2,27,37,281,20,84,365,1,0,0,0,0,9,80,1,2,0,9,29.933333333333334,25,5,10,0,0,27,36,258,28,195,453,0,0,0,1,1,8,63,2,5,0,10,30.066666666666666,16,27,1
2011-11-06,49ers,Commanders,15,3,12,0,0,17,24,188,32,138,326,2,12,1,0,1,9,55,0,2,0,12,32.31666666666667,17,5,12,0,2,30,47,251,14,52,303,2,3,2,1,3,3,35,1,1,0,13,27.683333333333334,19,11,0
2011-11-06,Browns,Texans,10,4,12,2,2,14,22,128,21,44,172,4,18,1,1,2,4,35,1,1,0,9,24.75,21,9,14,1,1,14,23,119,40,261,380,0,0,0,1,1,2,15,2,4,0,11,35.25,12,30,1
2011-11-06,Bengals,Titans,20,8,16,0,0,22,39,210,30,109,319,1,7,0,0,0,9,87,3,4,0,12,32.916666666666664,19,5,14,1,1,24,41,250,20,78,328,2,22,1,0,1,7,100,2,2,0,12,27.083333333333332,24,17,0
2011-11-06,Broncos,Raiders,20,3,12,0,1,10,22,113,39,299,412,1,11,0,0,0,11,93,0,1,1,14,31.85,21,4,12,0,0,19,35,316,26,100,416,2,16,0,3,3,15,130,2,3,0,15,28.15,38,24,0
2011-11-06,Giants,Patriots,23,4,14,0,0,20,39,250,29,111,361,0,0,1,1,2,6,50,3,5,0,13,30.283333333333335,23,5,15,1,1,28,49,332,24,106,438,2,10,2,2,4,7,81,2,4,0,13,29.716666666666665,24,20,0
2011-11-06,Rams,Cardinals,23,3,14,0,1,23,36,233,35,150,383,4,22,0,1,1,9,71,0,1,0,14,36.96666666666667,16,2,10,0,0,20,35,192,17,70,262,3,30,0,0,0,6,45,1,2,1,12,24.983333333333334,13,19,1
2011-11-06,Packers,Chargers,21,6,10,0,1,21,26,232,26,136,368,4,15,0,0,0,5,33,3,4,4,9,29.75,28,5,11,0,0,26,46,375,21,85,460,2,10,0,3,3,8,64,3,3,0,12,30.25,45,38,0
2011-11-06,Ravens,Steelers,23,14,21,1,1,28,47,289,27,67,356,3,11,1,0,1,3,20,1,2,0,9,33.983333333333334,20,7,12,0,0,20,37,322,20,70,392,1,8,1,1,2,6,69,1,4,0,9,26.016666666666666,23,20,0
2011-11-07,Bears,Eagles,22,7,14,0,0,18,32,208,34,164,372,0,0,2,0,2,6,53,3,4,0,11,33.45,20,8,14,1,3,21,39,211,23,119,330,1,2,1,1,2,6,44,1,2,2,10,26.55,30,24,0
2011-11-10,Raiders,Chargers,20,4,10,0,1,14,21,298,41,191,489,1,1,1,1,2,7,45,1,3,0,12,32.61666666666667,20,5,16,1,1,23,47,239,15,75,314,6,35,1,1,2,6,31,1,2,0,12,27.383333333333333,24,17,0
2011-11-13,Saints,Falcons,18,4,13,0,0,30,43,322,16,41,363,0,0,0,0,0,8,79,0,3,0,13,30.05,30,5,16,2,3,29,52,343,32,138,481,1,8,0,1,1,10,85,0,3,0,13,36.53333333333333,26,23,0
2011-11-13,Steelers,Bengals,24,5,12,0,0,21,33,223,30,105,328,5,22,0,1,1,4,31,3,4,0,13,33.88333333333333,14,4,11,0,0,15,30,170,26,109,279,0,0,0,2,2,4,35,1,1,0,12,26.116666666666667,24,17,0
2011-11-13,Rams,Browns,17,4,12,0,0,15,25,148,32,133,281,1,7,1,1,2,7,55,1,3,0,10,27.55,16,5,14,0,0,20,27,209,30,126,335,2,9,1,0,1,6,60,0,4,0,11,32.45,13,12,0
2011-11-13,Bills,Cowboys,20,2,7,0,1,20,31,136,17,135,271,1,10,1,3,4,3,12,1,3,0,10,25.466666666666665,24,8,12,0,0,23,26,270,35,163,433,0,0,0,0,0,8,74,2,4,2,10,34.53333333333333,7,44,1
2011-11-13,Jaguars,Colts,18,6,15,0,0,14,21,110,41,141,251,2,8,0,1,1,5,55,2,3,0,12,35.35,13,4,15,0,1,20,29,128,23,84,212,5,33,1,2,3,6,40,0,2,0,12,24.65,17,3,0
2011-11-13,Broncos,Chiefs,16,5,14,0,0,2,8,69,55,244,313,0,0,0,0,0,8,65,1,2,0,12,33.63333333333333,17,2,11,0,2,18,34,124,24,134,258,4,16,0,0,0,4,40,1,2,0,12,26.366666666666667,17,10,0
2011-11-13,Commanders,Dolphins,16,5,13,0,0,21,32,185,16,61,246,3,30,0,2,2,6,51,0,3,0,10,26.45,20,8,14,0,1,20,29,200,33,103,303,2,9,1,1,2,6,55,2,5,0,10,33.55,9,20,1
2011-11-13,Cardinals,Eagles,23,6,16,1,1,21,40,282,29,88,370,4,33,0,2,2,7,66,3,4,0,15,31.7,15,3,15,0,1,16,34,123,24,166,289,2,5,0,2,2,11,97,1,3,2,14,28.3,21,17,0
2011-11-13,Texans,Buccaneers,21,3,10,0,1,11,15,235,44,185,420,1,7,0,0,0,8,54,4,7,0,13,35.1,12,3,13,0,1,15,35,141,18,90,231,4,29,1,3,4,6,49,1,2,0,14,24.9,37,9,0
2011-11-13,Titans,Panthers,22,3,13,0,0,15,27,211,35,172,383,1,8,0,1,1,9,92,1,2,1,12,32.6,16,3,14,0,0,23,40,166,19,113,279,5,46,1,1,2,12,99,0,3,0,13,27.4,30,3,0
2011-11-13,Ravens,Seahawks,25,5,12,1,1,30,53,248,12,75,323,1,8,2,1,3,4,34,2,3,0,10,24.983333333333334,16,5,16,1,1,17,27,208,42,119,327,1,9,0,0,0,13,100,1,5,0,13,35.016666666666666,17,22,1
2011-11-13,Lions,Bears,22,4,17,1,2,33,63,313,19,80,393,2,16,2,4,6,4,53,1,6,0,16,30.9,12,3,13,1,1,9,20,107,35,109,216,2,16,1,0,1,4,37,1,2,5,14,29.1,13,37,1
2011-11-13,Giants,49ers,21,7,14,2,3,26,40,302,29,93,395,1,9,0,2,2,6,45,1,4,0,10,34.6,16,3,11,0,0,19,30,228,20,77,305,2,14,0,1,1,5,35,2,4,0,11,25.4,20,27,1
2011-11-13,Patriots,Jets,21,4,13,0,1,26,39,329,28,60,389,0,0,0,0,0,9,80,3,5,2,12,30.116666666666667,22,5,13,0,2,20,39,268,25,110,378,5,38,1,2,3,5,56,2,4,0,13,29.883333333333333,37,16,0
2011-11-14,Vikings,Packers,14,5,14,0,2,16,34,162,22,104,266,3,28,0,1,1,10,80,1,1,0,11,26.7,23,7,13,2,2,25,32,266,31,90,356,3,22,1,0,1,1,5,4,5,1,11,33.3,7,45,1
2011-11-17,Jets,Broncos,22,3,14,1,1,24,40,235,28,83,318,3,17,1,1,2,2,15,1,2,1,13,32.2,11,3,13,0,1,9,21,104,34,125,229,1,0,1,0,1,6,51,0,1,2,12,27.8,13,17,1
2011-11-20,Jaguars,Browns,23,7,15,0,0,22,41,195,29,108,303,1,15,0,0,0,9,81,1,3,0,8,30.883333333333333,20,4,10,0,0,17,24,186,28,148,334,2,13,0,1,1,9,70,1,4,0,8,29.116666666666667,10,14,1
2011-11-20,Panthers,Lions,24,3,10,0,0,22,38,272,26,137,409,1,8,0,4,4,7,70,3,5,1,14,26.883333333333333,29,6,11,0,0,28,36,326,29,169,495,2,9,1,2,3,8,56,6,6,0,13,33.11666666666667,35,49,1
2011-11-20,Buccaneers,Packers,22,5,11,0,1,28,38,334,20,121,455,2,8,0,2,2,9,55,2,4,0,11,31.35,24,7,12,1,1,23,34,287,23,91,378,2,12,0,1,1,5,37,4,5,0,12,28.65,26,35,1
2011-11-20,Bills,Dolphins,14,0,12,0,2,21,44,204,19,41,245,2,11,0,2,2,3,27,0,3,0,14,28.9,16,5,12,0,0,14,20,147,35,95,242,1,13,0,0,0,4,50,4,4,1,12,31.1,8,35,1
2011-11-20,Raiders,Vikings,22,5,14,0,0,17,23,139,41,162,301,4,25,1,0,1,12,117,3,5,0,13,35.733333333333334,20,6,15,0,2,19,33,187,24,124,311,5,24,2,3,5,9,50,2,3,0,13,24.266666666666666,27,21,0
2011-11-20,Cowboys,Commanders,20,8,17,1,1,23,37,264,32,89,353,4,28,0,0,0,9,48,1,2,0,14,36.016666666666666,18,6,15,0,0,25,38,279,24,60,339,3,13,1,1,2,6,59,3,3,0,13,33.333333333333336,27,24,0
2011-11-20,Bengals,Ravens,23,5,15,0,1,24,46,364,30,119,483,2,9,0,3,3,6,43,2,4,0,15,32.88333333333333,13,5,14,0,0,17,27,268,28,105,373,1,2,0,1,1,6,69,2,3,0,16,27.116666666666667,24,31,1
2011-11-20,Seahawks,Rams,16,7,17,0,0,15,25,163,39,126,289,4,40,0,2,2,13,100,2,4,0,16,35.0,13,5,15,0,0,20,40,143,17,42,185,5,38,2,1,3,5,50,0,0,0,15,25.0,24,7,0
2011-11-20,Cardinals,49ers,11,1,9,0,2,14,35,149,11,80,229,2,14,2,3,5,6,75,0,1,0,13,15.733333333333333,25,8,21,2,2,20,38,267,49,164,431,0,0,0,1,1,7,87,2,6,0,13,44.266666666666666,7,23,1
2011-11-20,Titans,Falcons,17,8,14,1,1,22,44,257,14,41,298,1,7,0,1,1,10,86,1,1,0,9,23.016666666666666,25,4,12,1,1,22,32,316,36,116,432,0,0,1,0,1,5,55,2,6,0,10,36.983333333333334,17,23,1
2011-11-20,Chargers,Bears,15,5,11,0,0,21,31,280,17,52,332,0,0,1,2,3,3,20,2,4,0,11,26.833333333333332,23,8,14,0,1,18,32,286,32,92,378,0,0,0,1,1,6,61,3,3,0,11,33.166666666666664,20,31,1
2011-11-20,Eagles,Giants,17,9,17,0,0,23,36,255,33,136,391,1,3,0,3,3,5,30,2,5,0,13,36.3,12,5,14,0,0,18,35,249,17,29,278,3,15,1,1,2,5,39,0,0,0,14,23.7,17,10,0
2011-11-21,Chiefs,Patriots,16,6,14,1,2,24,37,209,27,125,334,3,21,0,3,3,5,34,0,2,0,12,31.5,20,4,13,2,2,15,27,223,35,157,380,3,11,1,0,1,3,20,2,4,1,11,28.5,3,34,1
2011-11-24,Packers,Lions,18,2,10,0,0,22,33,296,18,53,349,2,11,0,0,0,7,54,2,4,0,11,29.2,23,5,10,0,0,32,45,273,21,136,409,1,3,0,3,3,11,82,2,2,0,11,30.8,27,15,0
2011-11-24,Dolphins,Cowboys,18,3,12,0,0,19,32,263,25,89,352,4,25,1,0,1,6,55,0,4,0,12,31.466666666666665,19,2,9,0,0,22,34,218,23,85,303,1,8,0,2,2,11,69,2,4,0,12,28.533333333333335,19,20,1
2011-11-24,49ers,Ravens,12,2,12,1,2,15,24,96,21,74,170,9,44,0,1,1,7,97,0,0,0,9,28.866666666666667,16,7,15,0,0,15,23,161,35,92,253,0,0,0,0,0,3,20,1,2,0,10,31.133333333333333,6,16,1
2011-11-27,Vikings,Falcons,12,4,13,1,2,17,25,162,24,64,226,4,24,0,0,0,6,49,1,2,0,10,25.35,22,7,14,0,0,27,34,246,29,89,335,2,16,1,0,1,4,30,3,4,0,10,34.65,14,24,1
2011-11-27,Browns,Bengals,17,6,15,0,1,16,34,140,30,134,274,2,11,0,1,1,3,15,1,2,0,13,28.433333333333334,18,6,14,0,1,21,31,257,32,132,389,2,13,1,0,1,5,35,1,4,0,12,31.566666666666666,20,23,1
2011-11-27,Buccaneers,Titans,15,2,10,0,1,18,33,186,25,122,308,2,13,4,1,5,4,30,1,1,2,13,28.116666666666667,18,7,17,1,2,19,34,150,35,202,352,2,10,2,2,4,5,50,1,2,1,15,33.38333333333333,17,23,1
2011-11-27,Panthers,Colts,22,6,12,0,0,20,27,176,35,201,377,3,32,1,0,1,6,92,2,2,0,12,36.28333333333333,17,1,9,1,1,15,29,218,23,105,323,2,8,0,2,2,2,15,2,4,0,11,23.716666666666665,27,19,0
2011-11-27,Cardinals,Rams,16,4,12,0,0,12,23,106,38,268,374,3,8,1,2,3,4,30,1,4,1,14,33.983333333333334,12,3,13,0,0,17,32,186,22,86,272,2,17,2,0,2,8,49,1,3,1,15,26.016666666666666,23,20,0
2011-11-27,Bills,Jets,21,6,15,0,1,26,39,250,28,86,336,3,14,0,0,0,9,85,2,2,0,12,36.18333333333333,20,5,11,1,1,17,35,180,23,138,318,0,0,1,1,2,4,40,4,4,0,11,23.816666666666666,24,28,1
2011-11-27,Texans,Jaguars,9,2,15,0,0,18,28,127,31,88,215,0,0,1,0,1,7,80,1,2,0,17,28.35,14,5,19,0,1,20,40,150,24,105,255,7,48,0,1,1,4,30,0,2,2,14,31.65,20,13,0
2011-11-27,Bears,Raiders,18,6,14,0,0,18,36,229,27,172,401,4,25,0,3,3,7,61,1,2,0,13,29.966666666666665,17,3,15,1,1,21,37,268,27,73,341,4,33,0,1,1,6,44,1,5,0,14,30.033333333333335,20,25,1
2011-11-27,Commanders,Seahawks,22,3,10,0,0,26,35,306,29,110,416,1,8,0,2,2,10,115,2,4,0,13,33.333333333333336,15,6,16,0,1,14,30,126,30,124,250,2,18,0,1,1,9,91,1,2,0,12,26.666666666666668,23,17,0
2011-11-27,Patriots,Eagles,29,6,11,0,0,24,34,353,36,104,457,1,8,0,0,0,3,20,4,5,0,12,32.71666666666667,23,4,13,1,2,26,48,393,17,73,466,2,7,0,1,1,10,60,2,4,0,11,27.283333333333335,38,20,0
2011-11-27,Broncos,Chargers,18,5,16,0,0,9,18,141,51,208,349,1,2,0,0,0,9,63,1,3,0,13,37.13333333333333,20,6,17,0,0,19,36,159,36,185,344,3,29,0,0,0,4,30,1,2,0,13,37.38333333333333,16,13,0
2011-11-27,Steelers,Chiefs,18,3,11,1,1,21,31,182,28,108,290,1,11,1,1,2,6,50,1,3,0,12,33.5,15,6,15,2,2,18,28,162,34,90,252,1,5,1,3,4,4,20,0,0,0,10,26.5,13,9,0
2011-11-28,Giants,Saints,29,5,11,0,2,33,47,392,22,73,465,1,14,1,1,2,4,32,2,3,0,11,31.466666666666665,31,5,9,0,2,25,39,372,30,205,577,0,0,0,0,0,11,104,5,6,0,12,28.533333333333335,24,49,1
2011-12-01,Eagles,Seahawks,20,2,8,1,1,17,29,198,25,132,330,2,10,0,4,4,5,28,2,2,0,11,29.666666666666668,15,5,12,1,1,13,16,173,33,174,347,3,17,0,0,0,5,30,2,3,2,10,30.333333333333332,14,31,1
2011-12-04,Titans,Bills,18,2,11,1,1,16,25,130,31,187,317,1,10,0,0,0,3,20,1,3,0,11,28.233333333333334,18,7,16,2,4,29,46,282,23,104,386,1,6,2,0,2,2,15,1,2,0,11,31.766666666666666,23,17,0
2011-12-04,Chiefs,Bears,13,7,20,1,1,17,31,139,37,113,252,2,18,1,0,1,8,60,0,1,0,14,32.7,11,0,11,0,2,11,24,88,24,93,181,7,45,0,3,3,5,35,0,3,0,13,27.3,10,3,0
2011-12-04,Raiders,Dolphins,18,2,11,1,1,20,41,258,14,46,304,2,15,0,1,1,10,91,1,1,0,11,21.666666666666668,23,8,14,0,0,13,25,153,44,209,362,1,9,0,0,0,8,79,3,4,2,11,38.333333333333336,14,34,1
2011-12-04,Broncos,Vikings,13,3,11,0,0,10,15,186,32,150,336,2,16,2,0,2,8,73,1,2,2,15,22.15,27,6,15,0,0,30,48,360,30,129,489,3,29,1,2,3,6,54,1,3,0,16,37.85,35,32,0
2011-12-04,Colts,Patriots,26,10,15,0,0,30,37,338,31,99,437,2,15,1,1,2,5,29,2,3,0,11,35.65,24,6,11,0,0,29,38,289,24,73,362,1,0,0,0,0,3,20,4,5,0,11,24.35,24,31,1
2011-12-04,Bengals,Steelers,13,2,11,1,1,14,30,128,22,104,232,3,24,1,1,2,10,109,1,2,0,11,27.266666666666666,22,2,10,0,0,15,23,159,33,136,295,3,17,0,0,0,4,29,4,4,1,12,32.733333333333334,7,35,1
